CitizenID,Name,BirthDate,Nationality,Address,VotingStatus,PassportNumber,TaxID,MaritalStatus,CriminalRecord,EducationLevel,Income,ImmigrationYear
CIT_1720,Mary Lopez,18-06-1960,United States,"USNS Anderson, FPO AP 79360",No,INVALID_discussion,TAX-1720-13,Unknown,Yes,Masters,73380.13,Unknown/None
CIT_1721,Melissa Avery,31-05-1983,France,"902 Mary Island, Gilesville, IL 69089",Yes,710728931,Unknown/None,Single,No,High School,70959.81,1982.0
CIT_1722,Rachael Sanchez,15-01-1977,France,"2133 Meyers Estates Suite 861, Lake Caitlin, HI 62054",No,512871630,TAX-1722-07,Widowed,Unknown/None,Masters,44016.23,1968.0
CIT_1723,Chris Bowman,21-04-1944,India,"PSC 6265, Box 6655, APO AP 14820",Yes,B30803718,TAX-1723-98,Widowed,Unknown/None,High School,73917.9,Unknown/None
CIT_1724,Samantha Gutierrez,30-11-2002,United States,"7974 Munoz Crossing Apt. 864; Cantuland; FL 58889,",Yes,B37222135,TAX-1724-81,Married,Unknown/None,Doctorate,48690.95,Unknown/None
CIT_1725,Katrina Hawkins,16-12-1953,United States,"6766 Davis Bridge Suite 197, South Michael, WY 54534",Yes,W53787119,Unknown/None,Divorced,Unknown/None,High School,23616.01,Unknown/None
CIT_1726,Tony Greene,02-03-1975,France,"12383 Robert Inlet, Petersenmouth, WY 85950",Yes,009443500,TAX-1726-61,Married,No,Doctorate,119820.14,Unknown/None
CIT_1727,Holly Martinez,23-11-1952,United States,"403 Roberto Lodge Apt. 370; Port Paulashire; WY 73244,",No,935982582,TAX-1727-78,Single,Unknown/None,PhD,100456.04,Unknown/None
CIT_1728,Erin Smith,20-10-1998,United States,"3414 Baker Path Suite 350, Brownfurt, CO 37732",No,634563179,TAX-1728-63,Unknown,Unknown/None,Bachelors,126033.47,Unknown/None
CIT_1729,Kevin Smith,16-09-1968,France,"2488 Misty Fort, Clarkfurt, MO 42976",Yes,D51336208,TAX-1729-52,Unknown,Unknown/None,High School,144619.37,2011.0
CIT_1730,Maxwell King,22-01-1991,United States,"0545 Baker Loaf Suite 519, Morrisside, KS 57265",No,INVALID_score,TAX-1730-26,Married,No,Doctorate,28656.06,Unknown/None
CIT_1731,Kaitlyn Wright,01-05-1953,United States,"66722 Flores Plains Suite 014, Kathleenburgh, KY 06537",Yes,J21272810,TAX-1731-25,Widowed,Unknown/None,High School,85438.38,Unknown/None
CIT_1732,Richard Johnson,04-08-1982,India,"1367 Guzman Prairie Suite 681, West Brettfort, WA 83318",Yes,J35800744,TAX-1732-26,Single,Unknown/None,Masters,121474.7,Unknown/None
CIT_1733,Lisa Little,20-12-1956,India,"69534 Laura Meadows Apt. 035, Jennymouth, DC 92010",No,144195366,Unknown/None,Widowed,No,PhD,109364.28,Unknown/None
CIT_1734,Jennifer Jackson,01-05-1971,France,"1044 Stacey Isle, Lewisburgh, LA 44311",Yes,767074164,TAX-1734-32,Unknown,Unknown/None,Masters,142676.36,Unknown/None
CIT_1735,Amy Lewis,08-11-1982,France,"1327 Sloan Springs Apt. 194, Vargastown, NV 46280",Yes,226878445,TAX-1735-01,Single,Unknown/None,Doctorate,32316.97,1959.0
CIT_1736,Gary Brock,17-04-1967,France,"1750 Donald Skyway, Bradfordport, NC 38959",Yes,Q83506584,TAX_1736_21,Widowed,Unknown/None,High School,109452.08,1988.0
CIT_1737,Mark Arroyo,30-03-1994,United States,"1619 Julia Fords, Port Maria, PA 47870",Unknown,484754379,TAX-1737-19,Single,Unknown/None,Doctorate,95104.37,Unknown/None
CIT_066,Hannah Campbell Dvm,19-04-1988,France,"PSC 4817, Box 3065, APO AE 13229",No,410174351,TAX-1738-99,Unknown,Pending,Masters,65542.13,Unknown/None
CIT_1739,Tammy Griffin,Unknown/Invalid Format,United States,"67827 Kimberly Vista, Scottton, NY 75714",Yes,INVALID_its,TAX-1739-43,Married,Unknown/None,PhD,120943.3,Unknown/None
CIT_047,Samantha Clarke,19-11-1991,India,"85045 Christine Lights, East Davidstad, LA 31453",Yes,201679805,TAX-1740-75,Married,No,PhD,102197.5,Unknown/None
CIT_1741,Becky Wilson,07-08-1947,India,"9045 Curtis Lakes, Maryborough, NY 56405",Yes,B76155350,TAX_1741_16,Single,Unknown/None,High School,21038.65,Unknown/None
CIT_1742,Michael Nelson,04-06-1953,France,"4472 Higgins Lodge, Garciatown, VT 53809",No,952557411,TAX-1742-86,Single,Unknown/None,PhD,35873.03,2012.0
CIT_1743,Rebecca Meyer,08-04-2002,India,"528 Norma Shoal; West Donald; AK 09552,",Yes,737388178,TAX-1743-66,Single,No,High School,61672.14,Unknown/None
CIT_1744,Roberto Hawkins,10-06-1973,United States,"612 Cantrell Corners, East Marissa, CA 50709",Yes,C75815204,TAX-1744-53,Single,Yes,High School,81007.94,Unknown/None
CIT_1745,Omar Hunter,21-10-1996,India,"83057 Kathy Plain, Youngmouth, GU 08407",Unknown,V95496589,Unknown/None,Widowed,Unknown/None,Bachelors,142839.15,1992.0
CIT_1746,Tracy Ruiz,09-07-1958,India,"394 Terry Rue, Lake Deborahport, GU 90188",Yes,INVALID_surface,TAX-1746-75,Single,No,Doctorate,147323.3,Unknown/None
CIT_1747,Jennifer Cook,22-06-2003,France,"933 Rogers Walk, Madelineland, NE 88314",Unknown,522026115,TAX-1747-22,Single,Unknown/None,PhD,107144.82,1999.0
CIT_1748,Jeffrey Wright,04-01-1984,India,"37095 Gray River Suite 925, Cohenhaven, MA 82783",Yes,INVALID_tough,TAX-1748-04,Single,Yes,High School,124752.06,2016.0
CIT_1749,Lindsay Miller,03-10-1996,India,"59551 Rebecca Forks Apt. 416, Allenfurt, IN 83947",Yes,N22092695,TAX-1749-03,Married,Unknown/None,High School,145614.58,1960.0
CIT_1750,Brooke Knight Dds,06-07-2017,France,"12405 Morales Locks Suite 977; West Timothyshire; MD 23215,",Yes,H13843086,TAX-1750-51,Single,Pending,PhD,70398.07,1992.0
CIT_1751,James Hill,26-05-1989,United States,"154 Warren Brooks Suite 229, New William, FL 23113",No,INVALID_stock,TAX-1751-13,Widowed,No,PhD,112961.98,Unknown/None
CIT_1752,Andrew Pratt,03-03-1986,France,"42398 Gutierrez Manor Suite 775, New Scottview, AS 46132",Yes,766355886,TAX_1752_88,Single,Unknown/None,Bachelors,87251.69,2002.0
CIT_1753,Corey Mclean,22-12-1941,India,"48919 Daniel Oval, Ellisport, NV 90613",Unknown,805196742,TAX-1753-79,Single,No,High School,44882.02,1980.0
CIT_1754,Nicole Bell,30-03-1971,United States,"4075 Landry Courts, North Toddhaven, WA 96010",Yes,C27536044,TAX-1754-05,Divorced,Unknown/None,High School,129837.34,Unknown/None
CIT_1755,Laura Taylor,09-05-1965,India,"87549 Kramer Road, Tonimouth, IA 81993",Yes,INVALID_strategy,TAX-1755-10,Single,No,Masters,35642.89,Unknown/None
CIT_1756,Tracy Bell,15-10-2005,United States,"437 Marie Avenue; Kelseyburgh; MA 92974,",No,854145724,TAX-1756-36,Single,Unknown/None,Masters,17511.17,Unknown/None
CIT_1757,Julie Morris,27-12-1953,India,"3461 Mccall Freeway Suite 382, North Nathaniel, RI 93550",Unknown,F80228131,TAX_1757_33,Single,No,Masters,52600.51,Unknown/None
CIT_1758,Devon Moore,20-05-1960,France,"03670 Morgan Loop, North Brandonmouth, AS 02657",Yes,I13606491,TAX-1758-86,Single,Pending,Doctorate,32663.22,Unknown/None
CIT_1759,Kathryn Fowler,09-10-1938,India,"83580 Williams Dale Apt. 146; Ashleytown; SD 37155,",No,728293741,TAX_1759_74,Single,Pending,High School,143833.23,2002.0
CIT_1760,Richard Duncan,11-11-1983,United States,"11039 Perkins Gardens, Howardport, SD 47851",Yes,153474354,TAX-1760-14,Married,Yes,High School,95064.07,Unknown/None
CIT_1761,Pamela Spencer,06-11-1974,France,"486 Roger Locks, Tracybury, MD 15183",Yes,INVALID_present,TAX-1761-37,Widowed,No,Masters,117629.07,Unknown/None
CIT_046,Kenneth Foster,20-08-1957,India,"14939 George Drive, Jenniferbury, MD 17147",No,827565654,TAX-1762-52,Unknown,Pending,Bachelors,30739.31,2015.0
CIT_1763,Cesar Clark,16-10-1971,France,"938 Michelle Path, West David, MA 26712",Yes,K96181436,TAX-1763-34,Unknown,Unknown/None,Doctorate,85182.77,Unknown/None
CIT_1764,Pam Thompson Dds,21-04-1997,India,"7134 Rasmussen Trail; Jeffreymouth; NE 83777,",Unknown,760900500,TAX-1764-14,Widowed,Unknown/None,High School,74915.84,1990.0
CIT_1765,James Wright,20-10-2002,France,"USNS Roberson, FPO AA 90982",Yes,INVALID_manager,Unknown/None,Single,Yes,Masters,85774.83,Unknown/None
CIT_1766,Lori Griffin,01-08-1962,United States,"362 Conner Streets, Eileenhaven, PR 60590",Yes,258351562,TAX-1766-57,Divorced,No,High School,47364.86,Unknown/None
CIT_1767,John Flores,13-03-1997,India,"6819 Owens Estate, Tuckerfurt, SD 41567",Yes,250267096,Unknown/None,Unknown,Unknown/None,High School,81639.54,Unknown/None
CIT_1768,Mary Johnson,04-02-2024,France,"227 Gonzales Pass Suite 693, Randallchester, GU 48893",Yes,934850094,TAX-1768-63,Single,No,High School,18042.84,Unknown/None
CIT_1769,Benjamin Smith,10-03-1946,India,"491 Paul Throughway, South Brandonstad, TX 91895",No,517856543,TAX-1769-04,Single,Pending,Bachelors,103649.76,1967.0
CIT_1770,Kelsey Davis,30-05-1973,United States,"32964 Sydney Walk, Reyesville, SC 73544",Yes,230901729,TAX-1770-97,Single,Yes,High School,107209.38,Unknown/None
CIT_1771,Carolyn Solomon,27-01-1958,India,"949 Walker Plaza, Lake Williamton, VT 38769",Unknown,Z50596564,TAX-1771-48,Divorced,Unknown/None,PhD,25105.25,Unknown/None
CIT_1772,Angela Soto,29-01-1985,United States,"241 Nichols Pine Apt. 358, Haileyburgh, MT 52418",No,INVALID_father,Unknown/None,Divorced,Unknown/None,PhD,-15056.0,Unknown/None
CIT_1773,Donna Duncan,22-05-1984,United States,"2630 Madeline Prairie Apt. 847; East Heathermouth; NV 31512,",Unknown,J31605784,TAX-1773-32,Widowed,No,Doctorate,10484.23,Unknown/None
CIT_1774,Stephen Chan,27-01-1976,United States,"413 Torres Trail Suite 300, Harrisfort, MD 96413",Yes,H17789724,TAX-1774-01,Single,Pending,High School,76652.61,Unknown/None
CIT_1775,James Hall,27-05-1997,India,"209 Michael Ridge Suite 021, Brownchester, NV 18472",No,438637000,TAX_1775_29,Divorced,Yes,PhD,74260.56,1986.0
CIT_1776,Christopher Casey,19-08-1953,France,"8738 Paul Row, North Suzannestad, AS 60719",Unknown,L31366784,TAX-1776-19,Divorced,No,PhD,121895.23,Unknown/None
CIT_1777,Heather Edwards,03-07-1988,United States,"77033 Michael Crossroad, South Shannon, IL 29176",Yes,INVALID_eat,TAX-1777-24,Single,No,Masters,63628.59,Unknown/None
CIT_1778,Emily Moreno,19-01-1942,France,"34307 Tracy Isle, North Vickistad, ME 84316",Yes,E54774301,TAX-1778-44,Single,Unknown/None,Bachelors,123952.51,1997.0
CIT_1779,Nicholas Baldwin,09-07-1953,France,"929 Nathan Gateway; East Jeffrey; MT 21726,",Yes,W13279624,TAX-1779-26,Divorced,No,High School,93627.99,1946.0
CIT_1780,Crystal Johnson,21-01-1974,India,"851 Eric Islands Apt. 828, North Rachelborough, MO 47440",Unknown,239695997,TAX-1780-04,Unknown,Pending,PhD,140261.66,Unknown/None
CIT_1781,Jamie Wood,21-06-1996,France,"0694 Taylor Mission Suite 798, East James, VI 62671",Unknown,963300083,TAX-1781-75,Single,Unknown/None,High School,31873.66,Unknown/None
CIT_1782,Matthew Day,25-11-1984,India,"816 Michael Dale; East Joseph; MP 93226,",Unknown,INVALID_within,TAX-1782-45,Divorced,Yes,Bachelors,73369.87,1960.0
CIT_1783,Michael Gutierrez,21-08-2006,India,"6604 Robert Villages Apt. 798, New Amandamouth, UT 12712",Yes,S67476111,TAX_1783_90,Single,Unknown/None,Bachelors,148775.94,Unknown/None
CIT_1784,Tonya Phillips,25-07-1981,India,"002 Patterson Ports, New Mckenzieborough, MP 81024",Unknown,L66568237,TAX-1784-76,Married,Unknown/None,Doctorate,33552.21,Unknown/None
CIT_1785,Kimberly Russell,10-08-1958,United States,"99386 Ramirez Glens, Morrisstad, KS 06876",Yes,Z94988508,TAX-1785-04,Single,Yes,Masters,82273.43,Unknown/None
CIT_1786,Larry Hampton Jr.,21-01-1980,United States,"887 Jamie Springs Suite 800, North Samantha, OK 92736",No,E16567090,TAX-1786-96,Married,Unknown/None,Bachelors,98418.42,Unknown/None
CIT_1787,Keith Cohen,03-05-1961,France,"20994 Jessica Shore, East Gary, CT 93723",No,W35085345,TAX-1787-77,Unknown,Yes,PhD,145985.23,1973.0
CIT_1788,Melissa Weber,07-08-1941,United States,"759 Michael Pike Suite 527, Charleschester, WV 65187",Yes,INVALID_idea,TAX-1788-35,Single,Yes,Masters,60019.09,Unknown/None
CIT_1789,Kristen Stone,27-03-2000,United States,"621 Tiffany Mills Suite 094, West Markmouth, KS 25739",No,859819290,Unknown/None,Married,No,Bachelors,126677.8,Unknown/None
CIT_1790,Michael Lucas,09-07-1934,France,"75050 Streetephanie Mountain Apt. 902; Haneychester; IA 82956,",Yes,INVALID_career,TAX-1790-06,Single,Yes,Doctorate,137464.46,1983.0
CIT_1791,Jesse Curry,03-10-1941,India,"09144 Scott Junction Apt. 189; Coopermouth; TN 88844,",Unknown,F25963557,TAX-1791-32,Divorced,Unknown/None,Bachelors,51951.49,Unknown/None
CIT_1792,Greg Perkins,13-12-1963,France,"5919 Andrew Drives Suite 721, East Kyleville, NH 52926",No,409471656,Unknown/None,Unknown,No,Masters,104067.56,2015.0
CIT_1793,Pamela Martinez,15-05-1992,India,"436 Brown Point Suite 762, Port Richard, FL 62981",Unknown,793572237,TAX-1793-70,Unknown,Yes,High School,56419.36,1990.0
CIT_1794,Nathan Wilson,23-11-1940,United States,"017 Nicole Via Apt. 837, East Tiffanytown, OK 97020",Yes,Q70854453,TAX-1794-40,Divorced,No,PhD,109024.68,Unknown/None
CIT_1795,Jason Edwards,31-03-1958,United States,"15471 Bishop Rapids Suite 822; Port Antonioton; DC 09013,",Unknown,057906862,TAX-1795-19,Widowed,Yes,PhD,26086.13,Unknown/None
CIT_1796,Bryan Gonzalez,22-01-1974,United States,"7147 Roberson Valleys Suite 741, New Jason, ME 48221",Unknown,H05440240,Unknown/None,Single,Yes,High School,116122.33,Unknown/None
CIT_1797,Dawn Terry,15-05-1951,France,"15807 Martin Island Apt. 087; Port Joannborough; OK 35825,",Unknown,983721002,TAX_1797_53,Single,Pending,PhD,35985.84,Unknown/None
CIT_1798,Sonya Butler,14-04-1954,United States,"62361 Steven Streets Apt. 879, Lewisstad, SC 52417",Unknown,109165258,Unknown/None,Single,No,PhD,69582.06,Unknown/None
CIT_1799,Anthony Sparks,29-10-1997,United States,"22652 Misty Club; Kelleyburgh; OH 59982,",Yes,INVALID_see,TAX-1799-81,Single,No,High School,15131.45,Unknown/None
CIT_1800,Clifford Hoover,31-03-1964,India,"280 Erickson Coves Suite 708; Port Kristenview; ID 76037,",Yes,174308369,TAX-1800-78,Single,Unknown/None,Masters,80840.09,Unknown/None
CIT_099,Brittany Frank,19-06-1988,United States,"191 Ryan Skyway Apt. 822, Mckayberg, MA 83804",Yes,D99560838,TAX-1801-89,Divorced,Unknown/None,Masters,111519.0,Unknown/None
CIT_1802,Grace Miller,09-11-1964,United States,"6080 Mccann Island, Rebeccatown, IN 36222",No,P09768538,Unknown/None,Married,Yes,PhD,35810.49,Unknown/None
CIT_1803,Erin Burns,07-03-1999,France,"0120 Johnson Shoals; Youngfort; MT 25173,",Yes,L09098420,TAX-1803-15,Single,Yes,PhD,70496.55,1996.0
CIT_1804,Jonathan Khan,15-12-1995,United States,"567 Hall Path Suite 551; Amandamouth; OH 47556,",Unknown,K82584176,TAX-1804-62,Unknown,No,Doctorate,10340.09,Unknown/None
CIT_1805,Tina Combs,21-05-1962,India,"9953 Courtney Springs, South Trevorfurt, CA 93768",No,Z87228149,TAX-1805-46,Married,No,Bachelors,19432.04,Unknown/None
CIT_1806,Mrs. Misty Evans,21-04-1987,United States,"18498 Troy Mission Suite 326, Roseville, OK 67415",Yes,N41811856,Unknown/None,Widowed,No,Doctorate,42857.42,Unknown/None
CIT_1807,Robert Valdez,Unknown/Invalid Format,France,"1936 Michael Parkway; West Josephberg; AL 72528,",No,T12701936,TAX-1807-21,Divorced,Yes,Bachelors,120869.58,Unknown/None
CIT_1808,Gregory Bradley,04-10-1956,United States,"7961 Mark Greens, Stacyborough, GA 58475",Yes,INVALID_data,TAX-1808-79,Widowed,Unknown/None,High School,10417.6,Unknown/None
CIT_1809,Sarah Pena,04-12-1947,France,"4844 Miller Lock, Jeffchester, UT 56716",No,523779099,TAX-1809-25,Single,Unknown/None,PhD,60216.78,1941.0
CIT_1810,Amy Rodriguez,11-03-1997,India,"71828 Lambert Isle, East Shawnfurt, AR 22638",Yes,K55670193,TAX-1810-60,Single,Pending,High School,85424.94,1978.0
CIT_1811,Collin Chambers,12-04-1952,India,"081 Mathis Track Suite 988, South Amanda, WY 20777",Yes,J44377931,TAX-1811-03,Divorced,Unknown/None,PhD,106988.87,1943.0
CIT_1812,James Sherman,27-06-1957,France,"63963 White Extensions Apt. 175, Robertstown, DE 52498",Yes,Z70815523,TAX-1812-46,Unknown,Unknown/None,Doctorate,113732.55,Unknown/None
CIT_1813,Mary Sullivan,11-01-1997,United States,"94606 Eduardo Ports Suite 522, South Christopherport, PW 58819",No,X81403646,TAX-1813-45,Single,Pending,Doctorate,75861.48,Unknown/None
CIT_1814,Sarah Dean,Unknown/Invalid Format,India,"40586 Hicks Meadows; North Anthony; WV 86071,",Yes,369337527,TAX-1814-99,Divorced,Unknown/None,Masters,96982.61,1967.0
CIT_1815,Jennifer Wheeler,28-12-1990,United States,"3364 Pineda Heights Apt. 456, South Shane, AZ 58687",Yes,INVALID_trial,TAX-1815-39,Married,Unknown/None,Bachelors,84294.4,Unknown/None
CIT_1816,Morgan Cabrera,30-12-1953,India,"300 David Cape, North David, WV 16133",Yes,INVALID_a,Unknown/None,Single,No,Doctorate,123029.15,2013.0
CIT_1817,Robert Orozco,16-06-1940,United States,"92298 Wright Mountains; East Paulmouth; HI 52733,",Yes,INVALID_son,TAX-1817-18,Single,Unknown/None,PhD,148533.88,Unknown/None
CIT_1818,Stephanie Harris,25-07-1968,France,"5075 Sarah Divide, Port Christineport, HI 19437",Unknown,Q71591157,TAX_1818_97,Single,Unknown/None,Bachelors,23032.45,Unknown/None
CIT_1819,Dana Howard,13-10-1957,India,"Unit 6007 Box 0161; DPO AA 98621,",Yes,U23372901,TAX-1819-27,Unknown,Unknown/None,High School,103904.1,Unknown/None
CIT_1820,Kristin Sims,04-07-1950,France,"7587 Daniel Passage, Cannonfort, ND 14043",Yes,860584889,TAX-1820-93,Unknown,Unknown/None,PhD,38696.57,Unknown/None
CIT_1821,Eric Collier,16-09-1979,France,"434 Michael Key Suite 800, East Danielburgh, GA 33204",Yes,621714160,TAX-1821-22,Divorced,Unknown/None,Masters,55469.72,1997.0
CIT_1822,Nicholas Smith,15-06-1946,United States,"91748 Benjamin Falls; South Chad; PR 51110,",No,860971034,TAX-1822-12,Married,Pending,High School,36599.73,Unknown/None
CIT_1823,April Blackburn,13-11-1997,France,"97882 Nelson Courts, East Shelbyton, NM 52117",Unknown,K58857205,TAX_1823_18,Widowed,Pending,High School,-1627.0,2012.0
CIT_1824,Kristine Bowen,04-03-2005,United States,"0493 Johnson Cape; Lake Michael; MH 38114,",No,C56625870,TAX-1824-55,Single,No,Doctorate,121782.34,Unknown/None
CIT_1825,Alyssa Price,05-10-1974,France,"137 Jones Island, South Joshuaport, UT 79831",Yes,E46624267,TAX_1825_28,Widowed,Pending,High School,64667.86,Unknown/None
CIT_1826,Janice Roberson,24-09-1983,France,"963 Donald Dale Suite 937, Tateport, AK 66967",Yes,INVALID_result,TAX-1826-99,Unknown,Unknown/None,High School,60527.74,Unknown/None
CIT_1827,Richard Tucker,19-05-2006,India,"24029 Misty Glen, North Kendrafurt, AS 52031",Yes,INVALID_inside,TAX_1827_54,Divorced,Unknown/None,High School,124373.44,Unknown/None
CIT_010,Megan Gonzalez,12-08-2003,India,"69276 Kelly Street, Port Evelyn, MA 75338",Yes,Q75155479,Unknown/None,Widowed,Pending,High School,73494.71,Unknown/None
CIT_1829,Steven Morris,03-08-1937,United States,"3482 Nathan Vista; New John; MP 79645,",No,INVALID_sure,TAX-1829-69,Married,Pending,Bachelors,21288.27,Unknown/None
CIT_1830,Kristin Johnson,Unknown/Invalid Format,United States,"58993 Nathaniel Plain Suite 445, Lake Brittany, NM 95276",No,478981094,Unknown/None,Single,Unknown/None,Bachelors,126031.64,Unknown/None
CIT_1831,Brian Fisher,25-07-1996,India,"4676 Thompson Ports, New Sonya, NY 01670",Yes,J81305610,TAX-1831-63,Divorced,No,Doctorate,126881.47,1996.0
CIT_1832,Jessica Long,11-11-1968,India,"6864 Marie Locks Apt. 183, South Maryburgh, NE 76574",Yes,374565486,Unknown/None,Single,Pending,High School,14740.95,1955.0
CIT_1833,Willie Whitney,09-05-1959,France,"385 Tiffany Rapids, Robertsmouth, FL 19148",No,B31464523,TAX-1833-65,Widowed,Yes,Bachelors,17318.98,Unknown/None
CIT_1834,Robert Ortiz,10-01-1946,France,"2814 Kevin Islands Suite 027, West Mackenzie, FL 50705",Yes,370515287,TAX-1834-81,Single,No,PhD,94024.06,1991.0
CIT_1835,Michael Harris,20-05-1980,France,"8640 William Gardens Suite 064, South Zachary, KS 69733",Yes,T62038918,TAX-1835-29,Single,Unknown/None,PhD,98405.54,2001.0
CIT_1836,Anthony Perez,12-05-2006,United States,"44098 Alyssa Courts; Taylorfurt; MS 30254,",Yes,866619534,TAX-1836-55,Widowed,Unknown/None,Bachelors,86931.85,Unknown/None
CIT_1837,Meagan Brown,05-05-1952,United States,"2863 Martin Villages; Valdezfort; RI 99719,",No,496228450,TAX-1837-99,Single,Pending,Doctorate,44081.44,Unknown/None
CIT_1838,Pamela Hernandez,25-03-1985,India,"824 Nicole Lodge, Lake Doris, GA 83417",Yes,K63162721,TAX-1838-34,Divorced,Pending,Bachelors,79374.15,Unknown/None
CIT_068,Kevin Strong,23-04-1989,France,"PSC 0551, Box 8554, APO AP 21738",No,473982970,TAX_1839_34,Married,No,High School,47190.45,Unknown/None
CIT_1840,Laura Fowler,22-09-1973,France,"8019 Kim Corner, South Nancy, VI 57510",No,INVALID_bag,TAX-1840-90,Unknown,Unknown/None,PhD,125042.58,Unknown/None
CIT_1841,Scott Oliver,22-06-1989,India,"91548 Stephen Cliff Suite 826, Lake Carmenview, IL 57030",No,532899859,TAX_1841_84,Single,No,High School,143646.2,1988.0
CIT_1842,Justin Miller,22-02-1940,United States,"0542 Tamara Skyway, Hannabury, CT 07278",Yes,P31820890,TAX-1842-75,Widowed,Unknown/None,Doctorate,37411.64,Unknown/None
CIT_1843,Shelley Wright,10-01-1968,France,"8809 Anthony Vista Apt. 122; East Garrett; OH 31316,",Yes,INVALID_arm,TAX-1843-12,Single,Yes,Bachelors,34405.26,1962.0
CIT_1844,Devin Jennings,01-02-1985,France,"0338 Ford Tunnel Apt. 422; Jaredmouth; CO 13779,",Yes,INVALID_computer,TAX_1844_21,Divorced,Unknown/None,PhD,109644.55,Unknown/None
